id;kecamatan_id;nama;kodepos;;
1169;113;karang mulya;15157;;['id'=>'1169','kecamatan_id'=>'113','nama'=>'karang mulya','kodepos'=>'15157'],
1170;113;karang tengah;15157;;['id'=>'1170','kecamatan_id'=>'113','nama'=>'karang tengah','kodepos'=>'15157'],
1171;113;karang timur;15157;;['id'=>'1171','kecamatan_id'=>'113','nama'=>'karang timur','kodepos'=>'15157'],
1172;113;padurenan;15159;;['id'=>'1172','kecamatan_id'=>'113','nama'=>'padurenan','kodepos'=>'15159'],
1173;113;parung jaya;15159;;['id'=>'1173','kecamatan_id'=>'113','nama'=>'parung jaya','kodepos'=>'15159'],
1174;113;pondok bahar;15159;;['id'=>'1174','kecamatan_id'=>'113','nama'=>'pondok bahar','kodepos'=>'15159'],
1175;113;pondok pucung;15158;;['id'=>'1175','kecamatan_id'=>'113','nama'=>'pondok pucung','kodepos'=>'15158'],
1176;114;bojong jaya;15115;;['id'=>'1176','kecamatan_id'=>'114','nama'=>'bojong jaya','kodepos'=>'15115'],
1177;114;bugel;15113;;['id'=>'1177','kecamatan_id'=>'114','nama'=>'bugel','kodepos'=>'15113'],
1178;114;cimone;15114;;['id'=>'1178','kecamatan_id'=>'114','nama'=>'cimone','kodepos'=>'15114'],
1179;114;cimone jaya;15116;;['id'=>'1179','kecamatan_id'=>'114','nama'=>'cimone jaya','kodepos'=>'15116'],
1180;114;gerendeng;15113;;['id'=>'1180','kecamatan_id'=>'114','nama'=>'gerendeng','kodepos'=>'15113'],
1181;114;karawaci;15115;;['id'=>'1181','kecamatan_id'=>'114','nama'=>'karawaci','kodepos'=>'15115'],
1182;114;karawaci baru;15116;;['id'=>'1182','kecamatan_id'=>'114','nama'=>'karawaci baru','kodepos'=>'15116'],
1183;114;koang jaya;15112;;['id'=>'1183','kecamatan_id'=>'114','nama'=>'koang jaya','kodepos'=>'15112'],
1184;114;margasari;15113;;['id'=>'1184','kecamatan_id'=>'114','nama'=>'margasari','kodepos'=>'15113'],
1185;114;nambo jaya;15112;;['id'=>'1185','kecamatan_id'=>'114','nama'=>'nambo jaya','kodepos'=>'15112'],
1186;114;nusa jaya;15116;;['id'=>'1186','kecamatan_id'=>'114','nama'=>'nusa jaya','kodepos'=>'15116'],
1187;114;pabuaran;15114;;['id'=>'1187','kecamatan_id'=>'114','nama'=>'pabuaran','kodepos'=>'15114'],
1188;114;pabuaran tumpeng;15112;;['id'=>'1188','kecamatan_id'=>'114','nama'=>'pabuaran tumpeng','kodepos'=>'15112'],
1189;114;pasar baru;15112;;['id'=>'1189','kecamatan_id'=>'114','nama'=>'pasar baru','kodepos'=>'15112'],
1190;114;sukajadi;15113;;['id'=>'1190','kecamatan_id'=>'114','nama'=>'sukajadi','kodepos'=>'15113'],
1191;114;sumur pancing;15114;;['id'=>'1191','kecamatan_id'=>'114','nama'=>'sumur pancing','kodepos'=>'15114'],
1192;115;cipadu;15155;;['id'=>'1192','kecamatan_id'=>'115','nama'=>'cipadu','kodepos'=>'15155'],
1193;115;cipadu jaya;15155;;['id'=>'1193','kecamatan_id'=>'115','nama'=>'cipadu jaya','kodepos'=>'15155'],
1194;115;gaga;15154;;['id'=>'1194','kecamatan_id'=>'115','nama'=>'gaga','kodepos'=>'15154'],
1195;115;kreo;15156;;['id'=>'1195','kecamatan_id'=>'115','nama'=>'kreo','kodepos'=>'15156'],
1196;115;kreo selatan;15156;;['id'=>'1196','kecamatan_id'=>'115','nama'=>'kreo selatan','kodepos'=>'15156'],
1197;115;larangan indah;15154;;['id'=>'1197','kecamatan_id'=>'115','nama'=>'larangan indah','kodepos'=>'15154'],
1198;115;larangan selatan;15154;;['id'=>'1198','kecamatan_id'=>'115','nama'=>'larangan selatan','kodepos'=>'15154'],
1199;115;larangan utara;15154;;['id'=>'1199','kecamatan_id'=>'115','nama'=>'larangan utara','kodepos'=>'15154'],
1200;116;karang anyar;15121;;['id'=>'1200','kecamatan_id'=>'116','nama'=>'karang anyar','kodepos'=>'15121'],
1201;116;karang sari;15121;;['id'=>'1201','kecamatan_id'=>'116','nama'=>'karang sari','kodepos'=>'15121'],
1202;116;kedaung baru;15128;;['id'=>'1202','kecamatan_id'=>'116','nama'=>'kedaung baru','kodepos'=>'15128'],
1203;116;kedaung wetan;15128;;['id'=>'1203','kecamatan_id'=>'116','nama'=>'kedaung wetan','kodepos'=>'15128'],
1204;116;mekarsari;15129;;['id'=>'1204','kecamatan_id'=>'116','nama'=>'mekarsari','kodepos'=>'15129'],
1205;116;neglasari;15129;;['id'=>'1205','kecamatan_id'=>'116','nama'=>'neglasari','kodepos'=>'15129'],
1206;116;selapajang jaya;15127;;['id'=>'1206','kecamatan_id'=>'116','nama'=>'selapajang jaya','kodepos'=>'15127'],
1207;117;gebang raya;15132;;['id'=>'1207','kecamatan_id'=>'117','nama'=>'gebang raya','kodepos'=>'15132'],
1208;117;gembor;15133;;['id'=>'1208','kecamatan_id'=>'117','nama'=>'gembor','kodepos'=>'15133'],
1209;117;periuk;15131;;['id'=>'1209','kecamatan_id'=>'117','nama'=>'periuk','kodepos'=>'15131'],
1210;117;periuk jaya;15131;;['id'=>'1210','kecamatan_id'=>'117','nama'=>'periuk jaya','kodepos'=>'15131'],
1211;117;sangiang jaya;15132;;['id'=>'1211','kecamatan_id'=>'117','nama'=>'sangiang jaya','kodepos'=>'15132'],
1212;118;cipete;15142;;['id'=>'1212','kecamatan_id'=>'118','nama'=>'cipete','kodepos'=>'15142'],
1213;118;kunciran;15144;;['id'=>'1213','kecamatan_id'=>'118','nama'=>'kunciran','kodepos'=>'15144'],
1214;118;kunciran indah;15144;;['id'=>'1214','kecamatan_id'=>'118','nama'=>'kunciran indah','kodepos'=>'15144'],
1215;118;kunciran jaya;15144;;['id'=>'1215','kecamatan_id'=>'118','nama'=>'kunciran jaya','kodepos'=>'15144'],
1216;118;nerogtog;15145;;['id'=>'1216','kecamatan_id'=>'118','nama'=>'nerogtog','kodepos'=>'15145'],
1217;118;pakojan;15142;;['id'=>'1217','kecamatan_id'=>'118','nama'=>'pakojan','kodepos'=>'15142'],
1218;118;panunggangan;15143;;['id'=>'1218','kecamatan_id'=>'118','nama'=>'panunggangan','kodepos'=>'15143'],
1219;118;panunggangan timur;15143;;['id'=>'1219','kecamatan_id'=>'118','nama'=>'panunggangan timur','kodepos'=>'15143'],
1220;118;panunggangan utara;15143;;['id'=>'1220','kecamatan_id'=>'118','nama'=>'panunggangan utara','kodepos'=>'15143'],
1221;118;pinang;15145;;['id'=>'1221','kecamatan_id'=>'118','nama'=>'pinang','kodepos'=>'15145'],
1222;118;sudimara pinang;15145;;['id'=>'1222','kecamatan_id'=>'118','nama'=>'sudimara pinang','kodepos'=>'15145'],
1223;119;babakan;15118;;['id'=>'1223','kecamatan_id'=>'119','nama'=>'babakan','kodepos'=>'15118'],
1224;119;buaran indah;15119;;['id'=>'1224','kecamatan_id'=>'119','nama'=>'buaran indah','kodepos'=>'15119'],
1225;119;cikokol;15117;;['id'=>'1225','kecamatan_id'=>'119','nama'=>'cikokol','kodepos'=>'15117'],
1226;119;kelapa indah;15117;;['id'=>'1226','kecamatan_id'=>'119','nama'=>'kelapa indah','kodepos'=>'15117'],
1227;119;sukaasih;15111;;['id'=>'1227','kecamatan_id'=>'119','nama'=>'sukaasih','kodepos'=>'15111'],
1228;119;sukarasa;15111;;['id'=>'1228','kecamatan_id'=>'119','nama'=>'sukarasa','kodepos'=>'15111'],
1229;119;sukasari;15118;;['id'=>'1229','kecamatan_id'=>'119','nama'=>'sukasari','kodepos'=>'15118'],
1230;119;tanah tinggi;15119;;['id'=>'1230','kecamatan_id'=>'119','nama'=>'tanah tinggi','kodepos'=>'15119'],
1231;120;balaraja;15610;;['id'=>'1231','kecamatan_id'=>'120','nama'=>'balaraja','kodepos'=>'15610'],
1232;120;cangkudu;15610;;['id'=>'1232','kecamatan_id'=>'120','nama'=>'cangkudu','kodepos'=>'15610'],
1233;120;gembong;15610;;['id'=>'1233','kecamatan_id'=>'120','nama'=>'gembong','kodepos'=>'15610'],
1234;120;saga;15610;;['id'=>'1234','kecamatan_id'=>'120','nama'=>'saga','kodepos'=>'15610'],
1235;120;sentul;15610;;['id'=>'1235','kecamatan_id'=>'120','nama'=>'sentul','kodepos'=>'15610'],
1236;120;sentul jaya;15610;;['id'=>'1236','kecamatan_id'=>'120','nama'=>'sentul jaya','kodepos'=>'15610'],
1237;120;sukamurni;15610;;['id'=>'1237','kecamatan_id'=>'120','nama'=>'sukamurni','kodepos'=>'15610'],
1238;120;talagasari;15610;;['id'=>'1238','kecamatan_id'=>'120','nama'=>'talagasari','kodepos'=>'15610'],
1239;120;tobat;15610;;['id'=>'1239','kecamatan_id'=>'120','nama'=>'tobat','kodepos'=>'15610'],
1240;121;bitung jaya;15710;;['id'=>'1240','kecamatan_id'=>'121','nama'=>'bitung jaya','kodepos'=>'15710'],
1241;121;bojong;15710;;['id'=>'1241','kecamatan_id'=>'121','nama'=>'bojong','kodepos'=>'15710'],
1242;121;budi mulya;15710;;['id'=>'1242','kecamatan_id'=>'121','nama'=>'budi mulya','kodepos'=>'15710'],
1243;121;bunder;15710;;['id'=>'1243','kecamatan_id'=>'121','nama'=>'bunder','kodepos'=>'15710'],
1244;121;cibadak;15710;;['id'=>'1244','kecamatan_id'=>'121','nama'=>'cibadak','kodepos'=>'15710'],
1245;121;cikupa;15710;;['id'=>'1245','kecamatan_id'=>'121','nama'=>'cikupa','kodepos'=>'15710'],
1246;121;dukuh;15710;;['id'=>'1246','kecamatan_id'=>'121','nama'=>'dukuh','kodepos'=>'15710'],
1247;121;pasir gadung;15710;;['id'=>'1247','kecamatan_id'=>'121','nama'=>'pasir gadung','kodepos'=>'15710'],
1248;121;pasir jaya;15710;;['id'=>'1248','kecamatan_id'=>'121','nama'=>'pasir jaya','kodepos'=>'15710'],
1249;121;sukadamai;15710;;['id'=>'1249','kecamatan_id'=>'121','nama'=>'sukadamai','kodepos'=>'15710'],
1250;121;sukamulya;15710;;['id'=>'1250','kecamatan_id'=>'121','nama'=>'sukamulya','kodepos'=>'15710'],
1251;121;sukanagara;15710;;['id'=>'1251','kecamatan_id'=>'121','nama'=>'sukanagara','kodepos'=>'15710'],
1252;121;talaga;15710;;['id'=>'1252','kecamatan_id'=>'121','nama'=>'talaga','kodepos'=>'15710'],
1253;121;talagasari;15710;;['id'=>'1253','kecamatan_id'=>'121','nama'=>'talagasari','kodepos'=>'15710'],
1254;122;cibogo;15344;;['id'=>'1254','kecamatan_id'=>'122','nama'=>'cibogo','kodepos'=>'15344'],
1255;122;cisauk;15341;;['id'=>'1255','kecamatan_id'=>'122','nama'=>'cisauk','kodepos'=>'15341'],
1256;122;dangdang;15342;;['id'=>'1256','kecamatan_id'=>'122','nama'=>'dangdang','kodepos'=>'15342'],
1257;122;mekar wangi;15340;;['id'=>'1257','kecamatan_id'=>'122','nama'=>'mekar wangi','kodepos'=>'15340'],
1258;122;sampora;15345;;['id'=>'1258','kecamatan_id'=>'122','nama'=>'sampora','kodepos'=>'15345'],
1259;122;suradita;15343;;['id'=>'1259','kecamatan_id'=>'122','nama'=>'suradita','kodepos'=>'15343'],
1260;123;bojong loa;15730;;['id'=>'1260','kecamatan_id'=>'123','nama'=>'bojong loa','kodepos'=>'15730'],
1261;123;carenang;15730;;['id'=>'1261','kecamatan_id'=>'123','nama'=>'carenang','kodepos'=>'15730'],
1262;123;caringin;15730;;['id'=>'1262','kecamatan_id'=>'123','nama'=>'caringin','kodepos'=>'15730'],
1263;123;cempaka;15730;;['id'=>'1263','kecamatan_id'=>'123','nama'=>'cempaka','kodepos'=>'15730'],
1264;123;cibugel;15730;;['id'=>'1264','kecamatan_id'=>'123','nama'=>'cibugel','kodepos'=>'15730'],
1265;123;cisoka;15730;;['id'=>'1265','kecamatan_id'=>'123','nama'=>'cisoka','kodepos'=>'15730'],
1266;123;jeungjing;15730;;['id'=>'1266','kecamatan_id'=>'123','nama'=>'jeungjing','kodepos'=>'15730'],
1267;123;karang harja;15730;;['id'=>'1267','kecamatan_id'=>'123','nama'=>'karang harja','kodepos'=>'15730'],
1268;123;selapajang;15730;;['id'=>'1268','kecamatan_id'=>'123','nama'=>'selapajang','kodepos'=>'15730'],
1269;123;sukatani;15730;;['id'=>'1269','kecamatan_id'=>'123','nama'=>'sukatani','kodepos'=>'15730'],
1270;125;cibetok;15620;;['id'=>'1270','kecamatan_id'=>'125','nama'=>'cibetok','kodepos'=>'15620'],
1271;125;cipaeh;15620;;['id'=>'1271','kecamatan_id'=>'125','nama'=>'cipaeh','kodepos'=>'15620'],
1272;125;gunung kaler;15620;;['id'=>'1272','kecamatan_id'=>'125','nama'=>'gunung kaler','kodepos'=>'15620'],
1273;125;kandawati;15620;;['id'=>'1273','kecamatan_id'=>'125','nama'=>'kandawati','kodepos'=>'15620'],
1274;125;kedung;15620;;['id'=>'1274','kecamatan_id'=>'125','nama'=>'kedung','kodepos'=>'15620'],
1275;125;onyam;15620;;['id'=>'1275','kecamatan_id'=>'125','nama'=>'onyam','kodepos'=>'15620'],
1276;125;rancagede;15620;;['id'=>'1276','kecamatan_id'=>'125','nama'=>'rancagede','kodepos'=>'15620'],
1277;125;sidoko;15620;;['id'=>'1277','kecamatan_id'=>'125','nama'=>'sidoko','kodepos'=>'15620'],
1278;125;tamiang;15620;;['id'=>'1278','kecamatan_id'=>'125','nama'=>'tamiang','kodepos'=>'15620'],
1279;126;ancol pasir;15720;;['id'=>'1279','kecamatan_id'=>'126','nama'=>'ancol pasir','kodepos'=>'15720'],
1280;126;daru;15720;;['id'=>'1280','kecamatan_id'=>'126','nama'=>'daru','kodepos'=>'15720'],
1281;126;jambe;15720;;['id'=>'1281','kecamatan_id'=>'126','nama'=>'jambe','kodepos'=>'15720'],
1282;126;kutruk;15720;;['id'=>'1282','kecamatan_id'=>'126','nama'=>'kutruk','kodepos'=>'15720'],
1283;126;mekarsari;15720;;['id'=>'1283','kecamatan_id'=>'126','nama'=>'mekarsari','kodepos'=>'15720'],
1284;126;pasir barat;15720;;['id'=>'1284','kecamatan_id'=>'126','nama'=>'pasir barat','kodepos'=>'15720'],
1285;126;ranca buaya;15720;;['id'=>'1285','kecamatan_id'=>'126','nama'=>'ranca buaya','kodepos'=>'15720'],
1286;126;sukamanah;15720;;['id'=>'1286','kecamatan_id'=>'126','nama'=>'sukamanah','kodepos'=>'15720'],
1287;126;taban;15720;;['id'=>'1287','kecamatan_id'=>'126','nama'=>'taban','kodepos'=>'15720'],
1288;126;tipar raya;15720;;['id'=>'1288','kecamatan_id'=>'126','nama'=>'tipar raya','kodepos'=>'15720'],
1289;127;cikande;15611;;['id'=>'1289','kecamatan_id'=>'127','nama'=>'cikande','kodepos'=>'15611'],
1290;127;dangdeur;15611;;['id'=>'1290','kecamatan_id'=>'127','nama'=>'dangdeur','kodepos'=>'15611'],
1291;127;jayanti;15611;;['id'=>'1291','kecamatan_id'=>'127','nama'=>'jayanti','kodepos'=>'15611'],
1292;127;pabuaran;15611;;['id'=>'1292','kecamatan_id'=>'127','nama'=>'pabuaran','kodepos'=>'15611'],
1293;127;pangkat;15611;;['id'=>'1293','kecamatan_id'=>'127','nama'=>'pangkat','kodepos'=>'15611'],
1294;127;pasir gintung;15611;;['id'=>'1294','kecamatan_id'=>'127','nama'=>'pasir gintung','kodepos'=>'15611'],
1295;127;pasir muncang;15611;;['id'=>'1295','kecamatan_id'=>'127','nama'=>'pasir muncang','kodepos'=>'15611'],
1296;127;sumur bandung;15611;;['id'=>'1296','kecamatan_id'=>'127','nama'=>'sumur bandung','kodepos'=>'15611'],
1297;128;bencongan;15811;;['id'=>'1297','kecamatan_id'=>'128','nama'=>'bencongan','kodepos'=>'15811'],
1298;128;bencongan indah;15811;;['id'=>'1298','kecamatan_id'=>'128','nama'=>'bencongan indah','kodepos'=>'15811'],
1299;128;bojong nangka;15811;;['id'=>'1299','kecamatan_id'=>'128','nama'=>'bojong nangka','kodepos'=>'15811'],
1300;128;curug sangerang;15811;;['id'=>'1300','kecamatan_id'=>'128','nama'=>'curug sangerang','kodepos'=>'15811'],
1301;128;kelapa dua;15811;;['id'=>'1301','kecamatan_id'=>'128','nama'=>'kelapa dua','kodepos'=>'15811'],
1302;128;pakulonan barat;15811;;['id'=>'1302','kecamatan_id'=>'128','nama'=>'pakulonan barat','kodepos'=>'15811'],
1303;129;karang anyar;15530;;['id'=>'1303','kecamatan_id'=>'129','nama'=>'karang anyar','kodepos'=>'15530'],
1304;129;kemiri;15530;;['id'=>'1304','kecamatan_id'=>'129','nama'=>'kemiri','kodepos'=>'15530'],
1305;129;klebet;15530;;['id'=>'1305','kecamatan_id'=>'129','nama'=>'klebet','kodepos'=>'15530'],
1306;129;legok suka maju;15530;;['id'=>'1306','kecamatan_id'=>'129','nama'=>'legok suka maju','kodepos'=>'15530'],
1307;129;lontar;15530;;['id'=>'1307','kecamatan_id'=>'129','nama'=>'lontar','kodepos'=>'15530'],
1308;129;patramanggala;15530;;['id'=>'1308','kecamatan_id'=>'129','nama'=>'patramanggala','kodepos'=>'15530'],
1309;129;ranca labuh;15530;;['id'=>'1309','kecamatan_id'=>'129','nama'=>'ranca labuh','kodepos'=>'15530'],
1310;130;belimbing;15212;;['id'=>'1310','kecamatan_id'=>'130','nama'=>'belimbing','kodepos'=>'15212'],
1311;130;cengklong;15212;;['id'=>'1311','kecamatan_id'=>'130','nama'=>'cengklong','kodepos'=>'15212'],
1312;130;dadap;15211;;['id'=>'1312','kecamatan_id'=>'130','nama'=>'dadap','kodepos'=>'15211'],
1313;130;jati mulya;15211;;['id'=>'1313','kecamatan_id'=>'130','nama'=>'jati mulya','kodepos'=>'15211'],
1314;130;kosambi barat;15213;;['id'=>'1314','kecamatan_id'=>'130','nama'=>'kosambi barat','kodepos'=>'15213'],
1315;130;kosambi timur;15213;;['id'=>'1315','kecamatan_id'=>'130','nama'=>'kosambi timur','kodepos'=>'15213'],
1316;130;ranga rengas;15215;;['id'=>'1316','kecamatan_id'=>'130','nama'=>'ranga rengas','kodepos'=>'15215'],
1317;130;rawa burung;15215;;['id'=>'1317','kecamatan_id'=>'130','nama'=>'rawa burung','kodepos'=>'15215'],
1318;130;salembaran jati;15214;;['id'=>'1318','kecamatan_id'=>'130','nama'=>'salembaran jati','kodepos'=>'15214'],
1319;130;salembaran jaya;15214;;['id'=>'1319','kecamatan_id'=>'130','nama'=>'salembaran jaya','kodepos'=>'15214'],
1320;131;jengkol;15621;;['id'=>'1320','kecamatan_id'=>'131','nama'=>'jengkol','kodepos'=>'15621'],
1321;131;kemuning;15621;;['id'=>'1321','kecamatan_id'=>'131','nama'=>'kemuning','kodepos'=>'15621'],
1322;131;koper;15621;;['id'=>'1322','kecamatan_id'=>'131','nama'=>'koper','kodepos'=>'15621'],
1323;131;kresek;15621;;['id'=>'1323','kecamatan_id'=>'131','nama'=>'kresek','kodepos'=>'15621'],
1324;131;pasir ampo;15621;;['id'=>'1324','kecamatan_id'=>'131','nama'=>'pasir ampo','kodepos'=>'15621'],
1325;131;patrasana;15621;;['id'=>'1325','kecamatan_id'=>'131','nama'=>'patrasana','kodepos'=>'15621'],
1326;131;rancailat;15621;;['id'=>'1326','kecamatan_id'=>'131','nama'=>'rancailat','kodepos'=>'15621'],
1327;131;renged;15621;;['id'=>'1327','kecamatan_id'=>'131','nama'=>'renged','kodepos'=>'15621'],
1328;131;talok;15621;;['id'=>'1328','kecamatan_id'=>'131','nama'=>'talok','kodepos'=>'15621'],
1329;132;bakung;15550;;['id'=>'1329','kecamatan_id'=>'132','nama'=>'bakung','kodepos'=>'15550'],
1330;132;blukbuk;15550;;['id'=>'1330','kecamatan_id'=>'132','nama'=>'blukbuk','kodepos'=>'15550'],
1331;132;cirumpak;15550;;['id'=>'1331','kecamatan_id'=>'132','nama'=>'cirumpak','kodepos'=>'15550'],
1332;132;kronjo;15550;;['id'=>'1332','kecamatan_id'=>'132','nama'=>'kronjo','kodepos'=>'15550'],
1333;132;muncung;15550;;['id'=>'1333','kecamatan_id'=>'132','nama'=>'muncung','kodepos'=>'15550'],
1334;132;pagedangan ilir;15550;;['id'=>'1334','kecamatan_id'=>'132','nama'=>'pagedangan ilir','kodepos'=>'15550'],
1335;132;pagedangan udik;15550;;['id'=>'1335','kecamatan_id'=>'132','nama'=>'pagedangan udik','kodepos'=>'15550'],
1336;132;pagenjahan;15550;;['id'=>'1336','kecamatan_id'=>'132','nama'=>'pagenjahan','kodepos'=>'15550'],
1337;132;pasilian;15550;;['id'=>'1337','kecamatan_id'=>'132','nama'=>'pasilian','kodepos'=>'15550'],
1338;132;pasir;15550;;['id'=>'1338','kecamatan_id'=>'132','nama'=>'pasir','kodepos'=>'15550'],
1339;133;babakan;15820;;['id'=>'1339','kecamatan_id'=>'133','nama'=>'babakan','kodepos'=>'15820'],
1340;133;babat;15820;;['id'=>'1340','kecamatan_id'=>'133','nama'=>'babat','kodepos'=>'15820'],
1341;133;bojongkamal;15820;;['id'=>'1341','kecamatan_id'=>'133','nama'=>'bojongkamal','kodepos'=>'15820'],
1342;133;caringin;15820;;['id'=>'1342','kecamatan_id'=>'133','nama'=>'caringin','kodepos'=>'15820'],
1343;133;ciangir;15820;;['id'=>'1343','kecamatan_id'=>'133','nama'=>'ciangir','kodepos'=>'15820'],
1344;133;cirarab;15820;;['id'=>'1344','kecamatan_id'=>'133','nama'=>'cirarab','kodepos'=>'15820'],
1345;133;kamuning;15820;;['id'=>'1345','kecamatan_id'=>'133','nama'=>'kamuning','kodepos'=>'15820'],
1346;133;legok;15820;;['id'=>'1346','kecamatan_id'=>'133','nama'=>'legok','kodepos'=>'15820'],
1347;133;palasari;15820;;['id'=>'1347','kecamatan_id'=>'133','nama'=>'palasari','kodepos'=>'15820'],
1348;133;rancagong;15820;;['id'=>'1348','kecamatan_id'=>'133','nama'=>'rancagong','kodepos'=>'15820'],
1349;133;serdang wetan;15820;;['id'=>'1349','kecamatan_id'=>'133','nama'=>'serdang wetan','kodepos'=>'15820'],
1350;134;banyu asih;15531;;['id'=>'1350','kecamatan_id'=>'134','nama'=>'banyu asih','kodepos'=>'15531'],
1351;134;gunung sari;15531;;['id'=>'1351','kecamatan_id'=>'134','nama'=>'gunung sari','kodepos'=>'15531'],
1352;134;jati waringin;15531;;['id'=>'1352','kecamatan_id'=>'134','nama'=>'jati waringin','kodepos'=>'15531'],
1353;134;kedung dalem;15531;;['id'=>'1353','kecamatan_id'=>'134','nama'=>'kedung dalem','kodepos'=>'15531'],
1354;134;ketapang;15531;;['id'=>'1354','kecamatan_id'=>'134','nama'=>'ketapang','kodepos'=>'15531'],
1355;134;marga mulya;15531;;['id'=>'1355','kecamatan_id'=>'134','nama'=>'marga mulya','kodepos'=>'15531'],
1356;134;mauk barat;15531;;['id'=>'1356','kecamatan_id'=>'134','nama'=>'mauk barat','kodepos'=>'15531'],
1357;134;mauk timur;15531;;['id'=>'1357','kecamatan_id'=>'134','nama'=>'mauk timur','kodepos'=>'15531'],
1358;134;sasak;15531;;['id'=>'1358','kecamatan_id'=>'134','nama'=>'sasak','kodepos'=>'15531'],
1359;134;tanjung anom;15531;;['id'=>'1359','kecamatan_id'=>'134','nama'=>'tanjung anom','kodepos'=>'15531'],
1360;134;tegal kunir kidul;15531;;['id'=>'1360','kecamatan_id'=>'134','nama'=>'tegal kunir kidul','kodepos'=>'15531'],
1361;134;tegal kunir lor;15531;;['id'=>'1361','kecamatan_id'=>'134','nama'=>'tegal kunir lor','kodepos'=>'15531'],
1362;135;cijeruk;15551;;['id'=>'1362','kecamatan_id'=>'135','nama'=>'cijeruk','kodepos'=>'15551'],
1363;135;gandaria;15551;;['id'=>'1363','kecamatan_id'=>'135','nama'=>'gandaria','kodepos'=>'15551'],
1364;135;jenggot;15551;;['id'=>'1364','kecamatan_id'=>'135','nama'=>'jenggot','kodepos'=>'15551'],
1365;135;kedaung;15551;;['id'=>'1365','kecamatan_id'=>'135','nama'=>'kedaung','kodepos'=>'15551'],
1366;135;klutuk;15551;;['id'=>'1366','kecamatan_id'=>'135','nama'=>'klutuk','kodepos'=>'15551'],
1367;135;kosambi dalam;15551;;['id'=>'1367','kecamatan_id'=>'135','nama'=>'kosambi dalam','kodepos'=>'15551'],
1368;135;mekar baru;15551;;['id'=>'1368','kecamatan_id'=>'135','nama'=>'mekar baru','kodepos'=>'15551'],
1369;135;waliwis;15551;;['id'=>'1369','kecamatan_id'=>'135','nama'=>'waliwis','kodepos'=>'15551'],
1370;136;cicalengka;15336;;['id'=>'1370','kecamatan_id'=>'136','nama'=>'cicalengka','kodepos'=>'15336'],
1371;136;cihuni;15332;;['id'=>'1371','kecamatan_id'=>'136','nama'=>'cihuni','kodepos'=>'15332'],
1372;136;cijantra;15335;;['id'=>'1372','kecamatan_id'=>'136','nama'=>'cijantra','kodepos'=>'15335'],
1373;136;jatake;15330;;['id'=>'1373','kecamatan_id'=>'136','nama'=>'jatake','kodepos'=>'15330'],
1374;136;kadu sirung;15337;;['id'=>'1374','kecamatan_id'=>'136','nama'=>'kadu sirung','kodepos'=>'15337'],
1375;136;karang tengah;15157;;['id'=>'1375','kecamatan_id'=>'136','nama'=>'karang tengah','kodepos'=>'15157'],
1376;136;lengkong kulon;15331;;['id'=>'1376','kecamatan_id'=>'136','nama'=>'lengkong kulon','kodepos'=>'15331'],
1377;136;malang nengah;15330;;['id'=>'1377','kecamatan_id'=>'136','nama'=>'malang nengah','kodepos'=>'15330'],
1378;136;medang;15334;;['id'=>'1378','kecamatan_id'=>'136','nama'=>'medang','kodepos'=>'15334'],
1379;136;pagedangan;15339;;['id'=>'1379','kecamatan_id'=>'136','nama'=>'pagedangan','kodepos'=>'15339'],
1380;136;situ gadung;15338;;['id'=>'1380','kecamatan_id'=>'136','nama'=>'situ gadung','kodepos'=>'15338'],
1381;137;buaran bambu;15570;;['id'=>'1381','kecamatan_id'=>'137','nama'=>'buaran bambu','kodepos'=>'15570'],
1382;137;buaran mangga;15570;;['id'=>'1382','kecamatan_id'=>'137','nama'=>'buaran mangga','kodepos'=>'15570'],
1383;137;bunisari;15570;;['id'=>'1383','kecamatan_id'=>'137','nama'=>'bunisari','kodepos'=>'15570'],
1384;137;gaga;15570;;['id'=>'1384','kecamatan_id'=>'137','nama'=>'gaga','kodepos'=>'15570'],
1385;137;kalibaru;15570;;['id'=>'1385','kecamatan_id'=>'137','nama'=>'kalibaru','kodepos'=>'15570'],
1386;137;kiara payung;15570;;['id'=>'1386','kecamatan_id'=>'137','nama'=>'kiara payung','kodepos'=>'15570'],
1387;137;kohod;15570;;['id'=>'1387','kecamatan_id'=>'137','nama'=>'kohod','kodepos'=>'15570'],
1388;137;kramat;15570;;['id'=>'1388','kecamatan_id'=>'137','nama'=>'kramat','kodepos'=>'15570'],
1389;137;laksana;15570;;['id'=>'1389','kecamatan_id'=>'137','nama'=>'laksana','kodepos'=>'15570'],
1390;137;paku alam;15570;;['id'=>'1390','kecamatan_id'=>'137','nama'=>'paku alam','kodepos'=>'15570'],
1391;137;pakuhaji;15570;;['id'=>'1391','kecamatan_id'=>'137','nama'=>'pakuhaji','kodepos'=>'15570'],
1392;137;rawa boni;15570;;['id'=>'1392','kecamatan_id'=>'137','nama'=>'rawa boni','kodepos'=>'15570'],
1393;137;sukawali;15570;;['id'=>'1393','kecamatan_id'=>'137','nama'=>'sukawali','kodepos'=>'15570'],
1394;137;surya bahari;15570;;['id'=>'1394','kecamatan_id'=>'137','nama'=>'surya bahari','kodepos'=>'15570'],
1395;138;ciakar;15711;;['id'=>'1395','kecamatan_id'=>'138','nama'=>'ciakar','kodepos'=>'15711'],
